day,avg_sentiment,frequency
2021-02-02,0.306338028169014,142
2021-02-03,0.36858974358974356,156
2021-02-04,0.39261744966442974,149
2021-02-05,0.46327683615819204,177
2021-02-06,0.37499999999999994,128
2021-02-07,0.32786885245901637,61
2021-02-08,0.402061855670103,97
2021-02-09,0.50000000000000011,156
2021-02-10,0.33980582524271835,103
2021-02-11,0.39932885906040272,149
2021-02-12,0.38268156424581024,179
2021-02-13,0.29646017699115051,113
2021-02-14,0.41666666666666669,24
2021-02-15,0.47572815533980572,103
2021-02-16,0.47540983606557385,122
2021-02-17,0.48076923076923095,130
2021-02-18,0.44841269841269848,126
2021-02-19,0.47222222222222221,198
2021-02-20,0.35185185185185169,135
2021-02-21,0.39189189189189194,37
2021-02-22,0.4125,80
2021-02-23,0.38257575757575768,132
2021-02-24,0.39285714285714274,182
2021-02-25,0.37922705314009658,207
2021-02-26,0.43870967741935479,155
2021-02-27,0.49285714285714288,140
2021-02-28,0.39999999999999997,20
2021-03-01,0.54255319148936187,47
2021-03-02,0.33561643835616445,146
2021-03-03,0.41596638655462187,119
2021-03-04,0.48387096774193561,155
2021-03-05,0.5048076923076924,104
2021-03-06,0.4242424242424242,99
2021-03-07,0.45384615384615384,65
2021-03-08,0.40178571428571425,56
2021-03-09,0.35714285714285715,112
2021-03-10,0.50980392156862742,153
2021-03-11,0.42105263157894729,152
2021-03-12,0.55519480519480513,154
2021-03-13,0.46732026143790845,153
2021-03-14,0.58510638297872364,47
2021-03-15,0.37078651685393255,89
2021-03-16,0.39035087719298245,114
2021-03-17,0.46012269938650296,163
2021-03-18,0.41346153846153844,156
2021-03-19,0.56578947368420984,152
2021-03-20,0.56015037593984962,133
2021-03-21,0.38392857142857134,56
2021-03-22,0.31967213114754089,61
2021-03-23,0.45238095238095222,210
2021-03-24,0.55555555555555547,135
2021-03-25,0.53169014084507027,142
2021-03-26,0.51734104046242779,173
2021-03-27,0.45419847328244273,131
2021-03-28,0.46000000000000013,50
2021-03-29,0,4
